"id","name","neighbourhood","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","availability_365","X","Y","CategX","CategY"
20932421,"Stanza matrimoniale ""King Bed""  centro a Bologna","Porto - Saragozza","Private room",35,1,378,"28/10/2019",8.2,337,44.49036,11.33756,"(44.49,44.492]","(44.49,44.492]"
20940518,"Casa Bertiera Bologna Centro","Santo Stefano","Entire home/apt",58,2,132,"06/07/2021",2.98,99,44.49822,11.34582,"(44.498,44.5]","(44.498,44.5]"
20955020,"Turrita Home Exhibition","San Donato - San Vitale","Entire home/apt",89,1,18,"24/09/2019",0.42,348,44.50365,11.36973,"(44.504,44.506]","(44.504,44.506]"
20986380,"Posto Letto in Salotto in Casa Universitaria","Navile","Shared room",12,1,82,"22/09/2018",1.77,341,44.50941,11.35346,"(44.508,44.51]","(44.508,44.51]"
21063286,"Camera d'or","Porto - Saragozza","Private room",26,1,68,"02/07/2019",1.5,73,44.50034,11.32147,"(44.5,44.502]","(44.5,44.502]"
21065666,"Via Franceschini","Navile","Entire home/apt",75,2,6,"28/03/2018",0.14,172,44.51062,11.34891,"(44.51,44.512]","(44.51,44.512]"
21092547,"Santa Caterina Apartment","Porto - Saragozza","Entire home/apt",400,3,132,"23/02/2020",2.93,0,44.49074,11.33353,"(44.49,44.492]","(44.49,44.492]"
21116756,"Charming flat near Piazzetta della Pioggia","Porto - Saragozza","Entire home/apt",50,2,1,"03/11/2019",0.05,1,44.50074,11.34284,"(44.5,44.502]","(44.5,44.502]"
21124601,"Cozy room with private bathroom","Porto - Saragozza","Private room",40,2,99,"30/08/2019",2.17,150,44.50272,11.32451,"(44.502,44.504]","(44.502,44.504]"
21181458,"Casa Bella Pratello 130 mq. 2 bathroom","Porto - Saragozza","Entire home/apt",650,1,32,"19/06/2019",0.75,160,44.49542,11.33041,"(44.494,44.496]","(44.494,44.496]"
21210817,"La Petroniana","Santo Stefano","Entire home/apt",59,5,15,"06/11/2017",0.33,284,44.48592,11.34104,"(44.486,44.488]","(44.486,44.488]"
21262729,"Apartment Casa visione in Strada Maggiore","Santo Stefano","Private room",126,3,0,"",NA,179,44.49226,11.35339,"(44.492,44.494]","(44.492,44.494]"
21275647,"MIcRO Villa, a design space by MIROarchitetti","Porto - Saragozza","Entire home/apt",68,3,141,"01/12/2019",3.21,234,44.49239,11.33286,"(44.492,44.494]","(44.492,44.494]"
21279356,"Garisenda lodge, storia ed eleganza in centro","Santo Stefano","Entire home/apt",80,2,36,"31/05/2019",0.84,141,44.49328,11.34778,"(44.492,44.494]","(44.492,44.494]"
21293592,"MANSARDA CON TERRAZZO IN CENTRO","Porto - Saragozza","Entire home/apt",60,2,10,"02/11/2017",0.22,0,44.50185,11.33196,"(44.502,44.504]","(44.502,44.504]"
21362983,"Visione Suite Tulipano - Strada Maggiore 62","Santo Stefano","Entire home/apt",113,3,0,"",NA,179,44.49214,11.35429,"(44.492,44.494]","(44.492,44.494]"
21366897,"""Casa Adriana""  into the city center with garage","Porto - Saragozza","Entire home/apt",100,1,64,"30/08/2019",1.47,0,44.50316,11.33717,"(44.502,44.504]","(44.502,44.504]"
21420196,"Mirasole","Santo Stefano","Entire home/apt",70,2,58,"14/10/2019",1.29,1,44.48807,11.34089,"(44.488,44.49]","(44.488,44.49]"
21510386,"Due passi da Piazza Maggiore, camera con bagno","Porto - Saragozza","Private room",36,1,63,"22/11/2019",1.43,170,44.49277,11.34195,"(44.492,44.494]","(44.492,44.494]"
21527790,"Stanza per 1/2 persone","Savena","Private room",23,2,16,"30/10/2018",0.36,189,44.46514,11.37212,"(44.464,44.466]","(44.464,44.466]"
21621709,"Shattered Our Lady's basement","Santo Stefano","Entire home/apt",28,1,295,"17/11/2019",6.63,277,44.49482,11.34714,"(44.494,44.496]","(44.494,44.496]"
21677902,"MAISON BI- Saragozza","Porto - Saragozza","Private room",50,2,18,"22/09/2018",0.45,179,44.491,11.33128,"(44.49,44.492]","(44.49,44.492]"
21679716,"PROMO PRICE - Globe Trotters Refuge @Train Station","Porto - Saragozza","Private room",42,1,263,"29/06/2018",5.88,50,44.50619,11.34037,"(44.506,44.508]","(44.506,44.508]"
21680590,"Casa Maiò","Navile","Entire home/apt",60,2,86,"10/07/2019",1.98,228,44.50981,11.34531,"(44.51,44.512]","(44.51,44.512]"
21708912,"P49 - Monolocale in centro","Porto - Saragozza","Entire home/apt",45,2,114,"02/10/2019",2.57,2,44.49485,11.33239,"(44.494,44.496]","(44.494,44.496]"
21986732,"La finestrella - Ampio appartamento","Porto - Saragozza","Entire home/apt",90,2,43,"07/07/2021",1,2,44.49778,11.34318,"(44.498,44.5]","(44.498,44.5]"
22028644,"Studio Sette Chiese - The Place Apartments","Santo Stefano","Entire home/apt",90,2,12,"27/06/2019",0.28,0,44.49279,11.34771,"(44.492,44.494]","(44.492,44.494]"
22063405,"Residenza Orefici","Santo Stefano","Entire home/apt",81,2,8,"29/09/2019",0.2,302,44.49297,11.34481,"(44.492,44.494]","(44.492,44.494]"
22076165,"Sottosopra Tourist House","Santo Stefano","Entire home/apt",61,2,130,"30/06/2021",2.99,127,44.49931,11.34725,"(44.498,44.5]","(44.498,44.5]"
22116845,"Casa nostra 14","Santo Stefano","Entire home/apt",37,1,86,"21/08/2019",1.99,50,44.49684,11.34867,"(44.496,44.498]","(44.496,44.498]"
22118223,"- Cute Amaseo - The Place BO Apartments -","San Donato - San Vitale","Entire home/apt",70,2,21,"09/04/2019",0.49,0,44.50187,11.36408,"(44.502,44.504]","(44.502,44.504]"
22161552,"IN CENTRO CITTÀ ALLOGGIO STANZA PORTA SAN DONATO","Santo Stefano","Private room",300,1,122,"17/04/2019",2.82,364,44.50175,11.35674,"(44.502,44.504]","(44.502,44.504]"
22182653,"CasaBianca","Porto - Saragozza","Private room",55,1,27,"02/01/2020",0.63,88,44.49729,11.34242,"(44.496,44.498]","(44.496,44.498]"
22197010,"Elegante monolocale a pochi minuti dal centro","San Donato - San Vitale","Entire home/apt",54,2,41,"14/01/2019",0.95,158,44.4896,11.37489,"(44.488,44.49]","(44.488,44.49]"
22218157,"UR-NEST Testoni - Luxury Collection","Porto - Saragozza","Entire home/apt",190,2,19,"25/05/2019",0.5,0,44.49445,11.33742,"(44.494,44.496]","(44.494,44.496]"
22218675,"COZY&COLOR Central Station Apartment","Navile","Entire home/apt",40,7,6,"14/08/2018",0.17,81,44.50731,11.34344,"(44.506,44.508]","(44.506,44.508]"
22259453,"Casa delle Palme","Santo Stefano","Entire home/apt",85,2,72,"03/01/2020",1.91,0,44.4863,11.35273,"(44.486,44.488]","(44.486,44.488]"
22271583,"Studio Apartment Bologna City Center","Santo Stefano","Entire home/apt",125,3,0,"",NA,7,44.49179,11.35305,"(44.492,44.494]","(44.492,44.494]"
22341449,"Perfect apartment in the beating heart of Bologna","Porto - Saragozza","Entire home/apt",59,2,28,"13/06/2021",0.91,38,44.49519,11.33051,"(44.494,44.496]","(44.494,44.496]"
22346838,"House Procaccini 20 - Bologna Fiera","Navile","Entire home/apt",25,1,107,"18/11/2019",2.49,264,44.51341,11.34329,"(44.512,44.514]","(44.512,44.514]"
22366684,"Bright & Cozy Apartment near the Central Station!","Navile","Entire home/apt",70,2,29,"22/10/2019",0.73,0,44.50813,11.34836,"(44.508,44.51]","(44.508,44.51]"
22370422,"Charming & Central Loft, Prime Location!","Santo Stefano","Entire home/apt",78,2,72,"18/09/2019",1.76,147,44.49304,11.3532,"(44.492,44.494]","(44.492,44.494]"
22374933,"Appartamento Cioppi","Santo Stefano","Entire home/apt",75,1,10,"10/05/2021",0.36,44,44.50113,11.35281,"(44.5,44.502]","(44.5,44.502]"
22448352,"The Roof Terrace","Santo Stefano","Entire home/apt",79,2,24,"08/12/2020",0.57,19,44.47839,11.36018,"(44.478,44.48]","(44.478,44.48]"
22543209,"Luminoso Bilocale Molina 8 di RIcky","San Donato - San Vitale","Entire home/apt",51,2,34,"16/08/2020",0.86,158,44.49043,11.37417,"(44.49,44.492]","(44.49,44.492]"
22546221,"Appartamento Palazzo del Toro","Porto - Saragozza","Entire home/apt",110,3,4,"28/03/2018",0.1,363,44.4962,11.33775,"(44.496,44.498]","(44.496,44.498]"
22630379,"Bologna, camera affrescata con bagno liberty","Santo Stefano","Private room",140,1,2,"25/09/2018",0.05,246,44.49197,11.34724,"(44.492,44.494]","(44.492,44.494]"
22686051,"Terrace House in the Centre of Bologna","Santo Stefano","Private room",50,2,54,"09/10/2019",1.36,0,44.50008,11.35046,"(44.5,44.502]","(44.5,44.502]"
22715977,"Beppe e Gina - in the heart of the city","Porto - Saragozza","Entire home/apt",49,2,83,"25/02/2021",2.04,44,44.49071,11.33641,"(44.49,44.492]","(44.49,44.492]"
22808511,"Vacanze a Bologna  residenza "" LA TERRAZZA""...","San Donato - San Vitale","Entire home/apt",85,2,6,"12/04/2018",0.22,56,44.50469,11.36561,"(44.504,44.506]","(44.504,44.506]"
22812111,"Santa Viola Apartment","Borgo Panigale - Reno","Entire home/apt",48,1,55,"14/06/2019",1.35,25,44.5048,11.30356,"(44.504,44.506]","(44.504,44.506]"
22892877,"Matteotti B/80320","Navile","Entire home/apt",29,1,3,"14/05/2018",0.09,0,44.5074,11.34626,"(44.506,44.508]","(44.506,44.508]"
22915799,"Le Ninfee Studio - Central, Comfortable and AC","Santo Stefano","Entire home/apt",57,1,73,"01/09/2019",1.75,61,44.49258,11.35518,"(44.492,44.494]","(44.492,44.494]"
22982578,"Appartamento San Petronio vicino centro e stazione","Navile","Entire home/apt",66,1,3,"27/03/2018",0.07,194,44.50852,11.34592,"(44.508,44.51]","(44.508,44.51]"
23014903,"Little home","Santo Stefano","Entire home/apt",103,2,14,"29/09/2018",0.51,0,44.49428,11.34487,"(44.494,44.496]","(44.494,44.496]"
23018648,"MONOLOCALE BOLOGNA","San Donato - San Vitale","Entire home/apt",100,2,1,"27/09/2018",0.03,89,44.50706,11.3704,"(44.506,44.508]","(44.506,44.508]"
23031403,"Fiera Bolognina Classic House","Navile","Entire home/apt",40,1,50,"14/07/2019",1.68,0,44.515,11.3505,"(44.514,44.516]","(44.514,44.516]"
23053809,"Pandus Home","San Donato - San Vitale","Entire home/apt",53,1,76,"27/05/2018",1.93,185,44.50348,11.3648,"(44.502,44.504]","(44.502,44.504]"
23065837,"Central open-space in antique building","Santo Stefano","Entire home/apt",170,2,0,"",NA,363,44.48608,11.33003,"(44.486,44.488]","(44.486,44.488]"
23070135,"Cozy room with Private Bathroom","Borgo Panigale - Reno","Private room",35,1,74,"30/08/2020",1.77,334,44.50498,11.30195,"(44.504,44.506]","(44.504,44.506]"
23145195,"Bologna apartment with wifi","San Donato - San Vitale","Entire home/apt",40,2,52,"09/07/2019",1.27,0,44.48988,11.398,"(44.49,44.492]","(44.49,44.492]"
23166432,"Casa di Cele&Dario-Bologna Centro","Porto - Saragozza","Entire home/apt",56,2,107,"27/10/2019",2.62,6,44.49923,11.33793,"(44.498,44.5]","(44.498,44.5]"
23178321,"Uno sguardo sul Nettuno/ A look at the Neptune","Porto - Saragozza","Private room",36,1,109,"27/09/2019",2.66,347,44.49219,11.34099,"(44.492,44.494]","(44.492,44.494]"
23180111,"Casa Il Gelsomino Apartment","Porto - Saragozza","Entire home/apt",55,3,42,"01/07/2019",1.04,121,44.49572,11.32045,"(44.496,44.498]","(44.496,44.498]"
23243192,"Comfy Twin Bedroom in a Convenient Location","Santo Stefano","Private room",180,15,39,"05/06/2018",0.96,78,44.48739,11.33238,"(44.486,44.488]","(44.486,44.488]"
23244685,"Double room fair district/Stanza doppia fiera","Navile","Private room",70,2,6,"25/09/2019",0.18,364,44.50902,11.35428,"(44.508,44.51]","(44.508,44.51]"
23323065,"Oriani Apartment - 2 steps from Bologna centre","Santo Stefano","Entire home/apt",90,4,10,"07/05/2018",0.25,6,44.48667,11.36163,"(44.486,44.488]","(44.486,44.488]"
23324851,"BedinBolognaCentro 2","Santo Stefano","Hotel room",68,1,1,"17/03/2019",0.04,364,44.48804,11.34187,"(44.488,44.49]","(44.488,44.49]"
23355332,"BedinBolognaCentro 1","Santo Stefano","Hotel room",70,1,2,"11/05/2019",0.12,364,44.48857,11.34292,"(44.488,44.49]","(44.488,44.49]"
23434597,"Charming new loft near city center","Porto - Saragozza","Entire home/apt",75,1,59,"20/10/2019",1.44,150,44.48422,11.31431,"(44.484,44.486]","(44.484,44.486]"
23477714,"Camera matrimoniale (double room)","Porto - Saragozza","Private room",32,1,129,"06/01/2019",3.15,0,44.50149,11.31431,"(44.5,44.502]","(44.5,44.502]"
23518990,"FREE parking  - Bright and quiet apt near downtown","Santo Stefano","Entire home/apt",45,2,58,"03/08/2019",1.43,0,44.47581,11.36961,"(44.476,44.478]","(44.476,44.478]"
23560860,"Accademia al Colle - Casa delle Rose","Santo Stefano","Entire home/apt",300,2,5,"05/06/2019",0.38,0,44.47154,11.35432,"(44.47,44.472]","(44.47,44.472]"
23592024,"A.Casa Gandusio, between The Fair and City Centre","San Donato - San Vitale","Entire home/apt",204,30,39,"23/08/2018",0.97,40,44.50474,11.35578,"(44.504,44.506]","(44.504,44.506]"
23609358,"Big Room in Bologna City Center (10m to Fiera Dt)","San Donato - San Vitale","Private room",36,1,120,"08/11/2019",2.97,0,44.5057,11.36254,"(44.506,44.508]","(44.506,44.508]"
23612242,"La Suite Soleil","Porto - Saragozza","Private room",54,1,121,"16/10/2019",2.99,148,44.50097,11.3442,"(44.5,44.502]","(44.5,44.502]"
23622867,"Galè Apartment","Santo Stefano","Entire home/apt",58,1,22,"22/11/2018",0.56,17,44.50236,11.35204,"(44.502,44.504]","(44.502,44.504]"
23647203,"Luxe & Charm - La Terrazza in via D’Azeglio","Porto - Saragozza","Entire home/apt",75,2,73,"28/10/2019",2.19,289,44.48801,11.33951,"(44.488,44.49]","(44.488,44.49]"
23706512,"Appartamento La casa dei gerani","Porto - Saragozza","Entire home/apt",49,2,15,"26/09/2018",0.38,105,44.49017,11.32123,"(44.49,44.492]","(44.49,44.492]"
23723975,"BOLOGNA STUDIO - RENO","Porto - Saragozza","Entire home/apt",75,2,1,"13/05/2018",0.03,0,44.49873,11.3372,"(44.498,44.5]","(44.498,44.5]"
23724538,"Mazzini Sunny Terrace.","Santo Stefano","Entire home/apt",60,25,63,"30/03/2021",1.56,109,44.48713,11.3644,"(44.486,44.488]","(44.486,44.488]"
23724891,"Double room with private bathroom","Savena","Private room",40,2,10,"07/01/2020",0.25,259,44.47491,11.39675,"(44.474,44.476]","(44.474,44.476]"
23763192,"B & B Sleeping","Porto - Saragozza","Private room",69,1,3,"07/06/2018",0.08,101,44.50484,11.3415,"(44.504,44.506]","(44.504,44.506]"
23775887,"B & B Sleeping","Porto - Saragozza","Hotel room",59,1,21,"11/10/2019",0.54,299,44.50388,11.34027,"(44.504,44.506]","(44.504,44.506]"
23777596,"Bologna Fiera","Navile","Private room",29,1,58,"09/02/2020",1.45,1,44.51658,11.35455,"(44.516,44.518]","(44.516,44.518]"
23800925,"Two Charming Double Bedrooms with Private Parking","Santo Stefano","Entire home/apt",200,15,82,"18/01/2020",2.26,78,44.48835,11.33271,"(44.488,44.49]","(44.488,44.49]"
23814788,"Casa Bella Tanari - Historical apartment","Porto - Saragozza","Entire home/apt",66,1,32,"29/08/2018",0.89,38,44.49941,11.34244,"(44.498,44.5]","(44.498,44.5]"
23866848,"Private Room in the heart of Bologna","Santo Stefano","Private room",59,1,3,"10/06/2018",0.07,178,44.48647,11.34913,"(44.486,44.488]","(44.486,44.488]"
23870613,"Elegant and Spacious apartment in Historic Center","Santo Stefano","Entire home/apt",96,2,93,"16/12/2019",2.36,71,44.49626,11.34811,"(44.496,44.498]","(44.496,44.498]"
23880392,"CASA MIA","Borgo Panigale - Reno","Entire home/apt",35,3,60,"15/11/2019",1.53,192,44.50799,11.29684,"(44.508,44.51]","(44.508,44.51]"
23951879,"Casa Pepe","San Donato - San Vitale","Entire home/apt",70,1,28,"22/09/2019",0.71,281,44.49046,11.36684,"(44.49,44.492]","(44.49,44.492]"
23969393,"Double room strategic position. Dm special offers!","Santo Stefano","Private room",31,1,19,"26/06/2021",0.48,364,44.48145,11.36841,"(44.48,44.482]","(44.48,44.482]"
23984927,"Maison Bononia - Intero Appartamento","Borgo Panigale - Reno","Entire home/apt",25,31,13,"13/05/2019",0.36,0,44.51003,11.30252,"(44.51,44.512]","(44.51,44.512]"
24029316,"Maison Wonder Nonna—Central Penthouse With Terrace","San Donato - San Vitale","Entire home/apt",110,2,43,"26/01/2020",1.08,0,44.49299,11.35928,"(44.492,44.494]","(44.492,44.494]"
24128748,"Nice studio in the heart of Bologna","Porto - Saragozza","Entire home/apt",55,2,168,"30/12/2019",4.57,315,44.49242,11.34023,"(44.492,44.494]","(44.492,44.494]"
24156174,"My Home in Bologna - La Rossa","Santo Stefano","Entire home/apt",74,1,261,"18/06/2021",6.56,278,44.49937,11.34602,"(44.498,44.5]","(44.498,44.5]"
24164942,"Cartoleria 24 - Ground floor","Santo Stefano","Entire home/apt",70,2,35,"21/10/2019",1.08,346,44.4892,11.3436,"(44.488,44.49]","(44.488,44.49]"
24179015,"il fortino dei pinatti/   FIERA","Navile","Entire home/apt",137,1,4,"09/09/2018",0.12,185,44.51841,11.35634,"(44.518,44.52]","(44.518,44.52]"
24293934,"Canonica grande- in the shadow of the 2 Towers","Santo Stefano","Entire home/apt",107,1,79,"29/11/2019",2.23,130,44.49507,11.34669,"(44.494,44.496]","(44.494,44.496]"
24345029,"Appartamento Pescarìe:in the heart of the old town","Santo Stefano","Entire home/apt",57,3,14,"11/08/2018",0.36,36,44.4935,11.34383,"(44.492,44.494]","(44.492,44.494]"
24348040,"Appartamento Luna, in centro e comodo per stazione","Santo Stefano","Entire home/apt",80,3,15,"28/05/2019",0.38,0,44.50032,11.34812,"(44.5,44.502]","(44.5,44.502]"
24410312,"Strada Maggiore in the Heart of the Downtown","Santo Stefano","Entire home/apt",60,2,222,"12/10/2020",6.12,0,44.49395,11.35523,"(44.494,44.496]","(44.494,44.496]"
24433977,"Casa Stella Studio Parking Check-in h24 BLQ 10 min","Borgo Panigale - Reno","Entire home/apt",35,1,206,"08/10/2019",5.34,7,44.49774,11.29279,"(44.498,44.5]","(44.498,44.5]"
24449303,"Z8 Ferro - Just remodernised studio flat","Santo Stefano","Entire home/apt",56,1,29,"30/09/2020",0.75,189,44.50221,11.35161,"(44.502,44.504]","(44.502,44.504]"
24484013,"Secret Garden Apartment with Balcony x 4!BOOK NOW!","Santo Stefano","Entire home/apt",66,2,26,"01/07/2019",0.66,0,44.47918,11.36657,"(44.478,44.48]","(44.478,44.48]"
24542657,"Charming apartment in Bologna center","Porto - Saragozza","Entire home/apt",80,3,64,"08/11/2019",1.64,9,44.49457,11.33093,"(44.494,44.496]","(44.494,44.496]"
24592371,"Olly  apARTments","Navile","Entire home/apt",52,1,41,"26/06/2019",1.46,177,44.51123,11.35461,"(44.51,44.512]","(44.51,44.512]"
24602558,"DOMUS IRNERIO","Santo Stefano","Entire home/apt",63,2,91,"13/05/2019",2.33,356,44.50191,11.3499,"(44.502,44.504]","(44.502,44.504]"
24723185,"Home ""suite"" home  Bologna centro","Santo Stefano","Entire home/apt",57,3,46,"02/06/2019",1.21,152,44.48827,11.34576,"(44.488,44.49]","(44.488,44.49]"
24724445,"Santapolly","Santo Stefano","Entire home/apt",42,15,64,"03/11/2019",1.67,0,44.49355,11.35521,"(44.492,44.494]","(44.492,44.494]"
24748356,"Pretty Finelli || The Place BO Apartments ||","Santo Stefano","Entire home/apt",58,2,28,"27/05/2019",0.86,0,44.50132,11.35034,"(44.5,44.502]","(44.5,44.502]"
24817098,"Bilocale (rif 601) con vista su Bologna","San Donato - San Vitale","Entire home/apt",80,1,2,"06/05/2019",0.06,0,44.50756,11.38765,"(44.506,44.508]","(44.506,44.508]"
24849734,"Matilde's Home - Trilocale in pieno centro storico","Porto - Saragozza","Entire home/apt",80,6,17,"17/02/2020",0.44,0,44.49013,11.34053,"(44.49,44.492]","(44.49,44.492]"
24954597,"Camera in pieno centro","Porto - Saragozza","Private room",40,1,12,"26/07/2018",0.31,0,44.50087,11.33908,"(44.5,44.502]","(44.5,44.502]"
24957744,"Camera Verde - La Casa nel Verde 2","Navile","Private room",37,1,2,"30/09/2019",0.05,128,44.54107,11.35605,"(44.54,44.542]","(44.54,44.542]"
25039817,"Chez Fratellini, with Garden, Parking & the Story of Circus","Santo Stefano","Entire home/apt",120,2,55,"10/06/2021",1.45,321,44.48717,11.35966,"(44.486,44.488]","(44.486,44.488]"
25047087,"Chez Sophie","Santo Stefano","Entire home/apt",90,1,18,"14/11/2018",0.47,88,44.49701,11.34716,"(44.496,44.498]","(44.496,44.498]"
25060095,"Old Bridge Apartement","Santo Stefano","Entire home/apt",60,1,28,"25/03/2020",0.77,304,44.47621,11.37644,"(44.476,44.478]","(44.476,44.478]"
25149146,"Unione-private room","Santo Stefano","Private room",51,2,22,"18/02/2019",0.59,101,44.49442,11.35333,"(44.494,44.496]","(44.494,44.496]"
25172218,"Appartamento Giacobbi","Porto - Saragozza","Private room",165,1,3,"08/10/2018",0.09,179,44.49465,11.32169,"(44.494,44.496]","(44.494,44.496]"
25229844,"Pisolo home holidays near historical city center","San Donato - San Vitale","Entire home/apt",70,2,31,"25/11/2019",0.86,119,44.49515,11.37449,"(44.494,44.496]","(44.494,44.496]"
